salary_source,position,rank,player,conference,salary
Jul1 Sal,DT,29.0,"Madubuike, Nnamdi BAL DT",AFC,7.39
Jul1 Sal,DT,30.0,"Togiai, Tommy HOU DT",NFC,7.2
Jul1 Sal,DT,31.0,"Oliver, Ed BUF DT",NFC,7.13
Jul1 Sal,DT,32.0,"Jones, Travis BAL DT",AFC,6.0
Jul1 Sal,DT,33.0,"Turner, Kobie LAR DT",AFC,5.92
Jul1 Sal,DT,34.0,"Stewart, Grover IND DT",NFC,5.88
Jul1 Sal,DT,35.0,"Allen, Jonathan CIN DT",NFC,5.7
Jul1 Sal,DT,36.0,"Jones, Chris KCC DT",NFC,5.64
Jul1 Sal,DT,37.0,"Wharton, Tershawn CAR DT",NFC,5.63
Jul1 Sal,DT,38.0,"Donald, Aaron FA DT",AFC,5.5
Jul1 Sal,DT,39.0,"Clark, Kenny DAL DT",NFC,5.23
Jul1 Sal,DT,40.0,"Allen, Jonathan CIN DT",AFC,5.1
Jul1 Sal,DT,41.0,"Williams, Milton NEP DT",NFC,5.0
Jul1 Sal,DT,42.0,"Wyatt, Devonte GBP DT",NFC,5.0
Jul1 Sal,DT,43.0,"Sieler, Zach MIA DT",AFC,4.75
Jul1 Sal,DT,44.0,"Robinson, A'Shawn TBB DT",AFC,4.56
Jul1 Sal,DT,45.0,"Odighizuwa, Osa SFO DT",AFC,4.51
Jul1 Sal,DT,46.0,"Payne, Da'Ron WAS DT",AFC,4.1
Jul1 Sal,DT,47.0,"Jones, Justin FA DT",AFC,3.86
Jul1 Sal,DT,48.0,"Carter, Jalen PHI DT",AFC,3.8
Jul1 Sal,DT,49.0,"Jones, Travis BAL DT",NFC,3.71
Jul1 Sal,DT,50.0,"Benton, Keeanu PIT DT",NFC,3.7
Jul1 Sal,DT,51.0,"Benton, Keeanu PIT DT",AFC,3.7
Jul1 Sal,DT,52.0,"Bresee, Bryan NOS DT",NFC,3.7
Jul1 Sal,DT,53.0,"Bresee, Bryan NOS DT",AFC,3.7
Jul1 Sal,DT,54.0,"Dexter, Gervon CHI DT",NFC,3.7
Jul1 Sal,DT,55.0,"Dexter, Gervon CHI DT",AFC,3.7
Jul1 Sal,DT,56.0,"Jones, Chris KCC DT",AFC,3.53
Jul1 Sal,DT,57.0,"Carter, Jalen PHI DT",NFC,3.3
Jul1 Sal,DT,58.0,"Vea, Vita TBB DT",NFC,3.27
Jul1 Sal,DT,59.0,"Hill, B.J. CIN DT",AFC,3.25
Jul1 Sal,DT,60.0,"Eboigbe, Justin LAC DT",NFC,3.04
Jul1 Sal,DT,61.0,"Donald, Aaron FA DT",NFC,3.0
Jul1 Sal,DT,62.0,"Graham, Mason CLE DT",AFC,2.99
Jul1 Sal,DT,63.0,"Harrison, Zach ATL DT",NFC,2.9
Jul1 Sal,DT,64.0,"Walker, Deone BUF DT",NFC,2.73
Jul1 Sal,DT,65.0,"Graham, Mason CLE DT",NFC,2.56
Jul1 Sal,DT,66.0,"Laulu, Jonah LVR DT",AFC,2.47
Jul1 Sal,DT,67.0,"Collins, Maliek CLE DT",NFC,2.3
Jul1 Sal,DT,68.0,"Odighizuwa, Osa SFO DT",NFC,2.2
Jul1 Sal,DT,69.0,"Hargrave, Javon GBP DT",NFC,2.1
Jul1 Sal,DT,70.0,"Jarrett, Grady CHI DT",NFC,2.1
Jul1 Sal,DT,71.0,"Phillips, Harrison NYJ DT",AFC,2.1
Jul1 Sal,DT,72.0,"Briggs, Jowon NYJ DT",NFC,2.09
Jul1 Sal,DT,73.0,"Briggs, Jowon NYJ DT",AFC,2.09
Jul1 Sal,DT,74.0,"Campbell, Calais BAL DT",NFC,2.09
Jul1 Sal,DT,75.0,"Dorlus, Brandon ATL DT",NFC,2.09
Jul1 Sal,DT,76.0,"Kinlaw, Javon WAS DT",NFC,2.09
Jul1 Sal,DT,77.0,"McNeill, Alim DET DT",NFC,2.06
Jul1 Sal,DT,78.0,"McNeill, Alim DET DT",AFC,2.06
Jul1 Sal,DT,79.0,"Saunders, Khalen NYJ DT",AFC,2.06
Jul1 Sal,DT,80.0,"Wyatt, Devonte GBP DT",AFC,2.05
Jul1 Sal,DT,81.0,"Stills, Dante ARI DT",NFC,2.04
Jul1 Sal,DT,82.0,"Williams, Milton NEP DT",AFC,2.02
Jul1 Sal,DT,83.0,"Eboigbe, Justin LAC DT",AFC,2.01
Jul1 Sal,DT,84.0,"Ojomo, Moro PHI DT",AFC,2.01
Jul1 Sal,DT,85.0,"Armstead, Arik JAC DT",NFC,2.0
Jul1 Sal,DT,86.0,"Barmore, Christian NEP DT",AFC,2.0
Jul1 Sal,DT,87.0,"Brooks, Karl GBP DT",AFC,2.0
Jul1 Sal,DT,88.0,"Butler, Adam LVR DT",NFC,2.0
Jul1 Sal,DT,89.0,"Campbell, Calais BAL DT",AFC,2.0
Jul1 Sal,DT,90.0,"Ford, Poona LAR DT",NFC,2.0
Jul1 Sal,DT,91.0,"Ford, Poona LAR DT",AFC,2.0
Jul1 Sal,DT,92.0,"Hargrave, Javon GBP DT",AFC,2.0
Jul1 Sal,DT,93.0,"Hill, B.J. CIN DT",NFC,2.0
Jul1 Sal,DT,94.0,"Onyemata, David NYJ DT",NFC,2.0
Jul1 Sal,DT,95.0,"Onyemata, David NYJ DT",AFC,2.0
Jul1 Sal,DT,96.0,"Murphy, Byron SEA DT",NFC,1.98
Jul1 Sal,DT,97.0,"Kancey, Calijah TBB DT",NFC,1.93
Jul1 Sal,DT,98.0,"Kancey, Calijah TBB DT",AFC,1.93
Jul1 Sal,DT,99.0,"Harmon, Derrick PIT DT",NFC,1.91
Jul1 Sal,DT,100.0,"Murphy, Byron SEA DT",AFC,1.73
Jul1 Sal,DT,101.0,"Harmon, Derrick PIT DT",AFC,1.64
Jul1 Sal,DT,102.0,"McDonald, Kayden HOU DT",AFC,1.59
Jul1 Sal,DT,103.0,"Fiske, Braden LAR DT",AFC,1.58
Jul1 Sal,DT,104.0,"Robinson, Darius ARI DT",AFC,1.56
Jul1 Sal,DT,105.0,"Newton, Jer'Zhan WAS DT",NFC,1.54
Jul1 Sal,DT,106.0,"Nolen, Walter ARI DT",NFC,1.54
Jul1 Sal,DT,107.0,"Newton, Jer'Zhan WAS DT",AFC,1.49
Jul1 Sal,DT,108.0,"Woods, Peter KCC DT",AFC,1.49
Jul1 Sal,DT,109.0,"Fiske, Braden LAR DT",NFC,1.46
Jul1 Sal,DT,110.0,"Nolen, Walter ARI DT",AFC,1.46
Jul1 Sal,DT,111.0,"Grant, Kenneth MIA DT",AFC,1.43
Jul1 Sal,DT,112.0,"Banks, Caleb MIN DT",AFC,1.36
Jul1 Sal,DT,113.0,"Robinson, Darius ARI DT",NFC,1.33
Jul1 Sal,DT,114.0,"Banks, Caleb MIN DT",NFC,1.32
Jul1 Sal,DT,115.0,"Woods, Peter KCC DT",NFC,1.3
Jul1 Sal,DT,116.0,"Hall Jr., Michael CLE DT",AFC,1.28
Jul1 Sal,DT,117.0,"McDonald, Kayden HOU DT",NFC,1.28
Jul1 Sal,DT,118.0,"Orhorhoro, Ruke JAC DT",NFC,1.28
Jul1 Sal,DT,119.0,"Grant, Kenneth MIA DT",NFC,1.26
Jul1 Sal,DT,120.0,"Sweat, T'Vondre NYJ DT",NFC,1.23
Jul1 Sal,DT,121.0,"Sweat, T'Vondre NYJ DT",AFC,1.23
Jul1 Sal,DT,122.0,"Phillips, Harrison NYJ DT",NFC,1.2
Jul1 Sal,DT,123.0,"Turner, Shemar CHI DT",AFC,1.18
Jul1 Sal,DT,124.0,"Collins, Alfred SFO DT",AFC,1.16
Jul1 Sal,DT,125.0,"Collins, Alfred SFO DT",NFC,1.14
Jul1 Sal,DT,126.0,"Jenkins, Kris CIN DT",AFC,1.12
Jul1 Sal,DT,127.0,"Orhorhoro, Ruke JAC DT",AFC,1.11
Jul1 Sal,DT,128.0,"Alexander, Darius NYG DT",NFC,1.1
